run_id,series,alpha,Q_Y_COS_mean,Q_Y_COS_std,Q_Y_mean,NMSE_Y_mean,FIT_Y_mean,Q_W_mean,Q_X_mean
20260503_012214_agd_N200_M50_a41_S5_steps200000_4242bd,"AGD, 200k steps",1.4,0.3766390919685364,0.008802299929598351,0.4766861617565155,1.6488659858703614,-0.6488659858703614,-0.012935034278780223,-0.008596083102747797
20260503_012214_agd_N200_M50_a41_S5_steps200000_4242bd,"AGD, 200k steps",1.5,0.40825352668762205,0.012455469337897974,0.5275439620018005,1.6150526762008668,-0.6150526762008667,0.0006044031353667379,-0.001691863569431007
20260503_012214_agd_N200_M50_a41_S5_steps200000_4242bd,"AGD, 200k steps",1.6,0.4308591723442078,0.008009733211025905,0.5843137979507447,1.6707903623580933,-0.6707903623580933,4.429258406162262e-05,-0.0016663114074617624
20260503_012214_agd_N200_M50_a41_S5_steps200000_4242bd,"AGD, 200k steps",1.7,0.4431698560714722,0.007987414004033125,0.6417719602584839,1.8142224311828614,-0.8142224311828613,-0.007418382540345192,-0.012585478276014328
20260503_012214_agd_N200_M50_a41_S5_steps200000_4242bd,"AGD, 200k steps",1.8,0.45392376780509947,0.009668421219983299,0.7189391851425171,2.071720576286316,-1.071720576286316,-0.011555564403533936,-0.019701380655169486
20260503_012214_agd_N200_M50_a41_S5_steps200000_4242bd,"AGD, 200k steps",1.9,0.5093101680278778,0.01127626871539921,0.8052985429763794,1.891361689567566,-0.8913616895675659,0.002896848600357771,-0.0003906940575689077
20260503_012214_agd_N200_M50_a41_S5_steps200000_4242bd,"AGD, 200k steps",2.0,0.6788377046585083,0.03983874879403338,0.9032736897468567,0.9729144930839538,0.027085506916046144,0.007628431955527049,0.0031312803272157907
20260503_012214_agd_N200_M50_a41_S5_steps200000_4242bd,"AGD, 200k steps",2.1,0.9999999761581421,3.2646808475563895e-08,0.9999976873397827,1.3384859798293292e-08,0.9999999866151402,-0.0012935776263475417,0.0024302798323333264
20260503_012214_agd_N200_M50_a41_S5_steps200000_4242bd,"AGD, 200k steps",2.2,1.0000000715255737,6.529361695112778e-08,0.9999987959861756,5.299150540594155e-09,0.9999999947008493,-0.011003627142054028,-0.0075637616217136385
20260503_012214_agd_N200_M50_a41_S5_steps200000_4242bd,"AGD, 200k steps",2.3,1.0,0.0,0.999998950958252,2.261598330832726e-09,0.9999999977384016,0.006121509708464146,0.006818138062953949
